,0,1,2,3,4,5,6,7,8,9,10,11,0,1,2,3,4,5,6,Y1,Y2
0,0.21586654007394693,0.029631422232389088,-0.010238110176416656,0.043659302399942444,0.008380845337131416,0.00938081135885971,1.0,1.0,1.0,0.0,0.0,0.0,0.5250064901449136,-0.26644238600204195,-0.024143420816779428,0.16221934031959576,-0.01267545262310901,0.009621695835252625,0.005465201217105427,0,1
1,0.8174346500573431,0.014211033976287464,0.17243268922098293,0.05648403825277707,-1.1630392074944191,0.8330732467689781,0.0,0.0,1.0,0.0,0.0,1.0,-0.4972383423397705,0.4669106167171535,-1.7294373669915564,0.05543731574655717,0.8599425695433388,0.12726482792463917,-0.07968236365806289,1,0
2,-1.0078577998791989,0.05562133504653413,0.10106263401892568,-0.575738666441615,0.08570989439710207,3.6059732285938293,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.561165512649549,0.29314304518436884,-0.7039944055643739,-0.145761961855908,0.14838136720650036,-0.10940456066796368,1,0
3,-0.5918230275558094,-0.6203586499530466,-0.8962284339379413,-0.31620035033483745,0.05702652619034578,1.5726311768931813,1.0,0.0,1.0,0.0,0.0,1.0,-0.4972383423397705,-0.5041981738258652,0.3317215728771321,-0.6941907018518554,-0.16494468501576653,0.17478636277201864,-0.7574272919182836,1,1
4,0.49767009796913236,-0.3748108896280489,-0.24147181879992802,0.3344867318895634,0.0077832999247448645,-0.1473258548677677,1.0,1.0,0.0,0.0,1.0,0.0,-0.03722816772166262,-1.0972488690603441,-0.010692223793592229,0.019750557070365805,0.00039805190070540323,-0.00024382144907477308,0.0004030512885516991,0,1
5,-1.5252417314136542,0.361812182304482,0.4220068326258526,-3.006685930622322,2.474989596487808,0.4975326655447251,1.0,1.0,0.0,0.0,1.0,0.0,-0.4972383423397705,-0.5381088501722846,0.2302141085980875,0.5033007148614902,-0.11447128174254093,0.4193491788045806,-0.26779360878291475,0,1
6,-0.783945672976093,0.21710414966566985,-0.01787650515663192,-0.08657092236571388,-0.011713780647458292,0.11755119625830938,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,0.15014006667492819,0.24640620167759253,0.5754699391695458,-0.12252261126440528,-0.09011679073527408,0.05435314716179482,1,1
7,0.695613224208097,-1.1207870617723905,-0.2675789232521962,-0.2657974945039499,-0.5999092831164227,-0.047786208522003645,0.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,0.7551033336792592,-0.6494424177243292,0.189738698968568,0.3229276712343782,-0.16341124025053586,-0.0055083061899472464,1,0
8,-0.08537017524913755,1.8203279279170872,-0.9938335526986599,0.13482528239550207,0.046278957139471284,0.03028905629496109,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,-0.49725375310591813,0.2230631198411515,-0.7143580306539944,-0.11091553594695175,-0.35227309741175944,0.5814703257530675,1,1
