,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Y1,Y2
0,0.4683549543108845,1.0,0.7499624159175221,0.5057734626486073,0.6983018927888092,0.5416826956704247,0.5346214403422396,0.5961709283593972,0.4207574791828521,1.0,0.44561094903028553,0.9132506809632541,1.0,0.0,0.0,0,1
1,0.6093063529672924,0.0,0.5837477664041902,0.45297659724342365,0.7047061157878369,0.47342783707201475,0.34101229629383756,0.6734661018164061,0.41791267672180554,0.0,0.6392340242330263,0.0,1.0,0.0,0.0,1,0
2,0.41139610862700227,1.0,0.7172127773075367,0.35578955597208795,0.6929817720908631,0.7213507467423722,0.9509239933937108,0.4389352246202929,0.44561044409299067,0.0,0.42222702357870145,0.0,1.0,0.0,0.0,1,0
3,0.5691457250720702,1.0,0.714502216419646,0.36696976432841305,0.5567338385031679,0.7181502447331093,0.8646002799141614,0.49239131605401454,0.5365448437178841,0.0,0.4186760434362223,0.0,1.0,0.0,0.0,1,1
4,0.3893430681538045,1.0,0.49934718361447566,0.6998796326443948,0.6220648977918151,0.40540657066323493,0.4981019733947232,0.6323797208914876,0.4382980843007349,1.0,0.439406781843658,0.8817245458562771,0.0,0.0,1.0,0,1
5,0.41953801911729716,1.0,0.41056530358939397,0.6099571202637604,0.7023112883191198,0.3272190418273794,0.3677692652901916,0.37245683245131866,0.3720564100719814,1.0,0.5126141933423549,0.0,0.0,0.0,1.0,0,1
6,0.4773439334784464,1.0,0.6521407939933321,0.32793655325534776,0.8952872275873587,0.3036587880520697,0.5660167562273206,0.46770557730501405,0.2782473738193447,0.0,0.4269174091744896,0.0,1.0,0.0,0.0,1,1
7,0.4134650184940909,0.0,0.7951957819219213,0.5563349722567866,1.0000000000000002,0.4913228307868479,0.5370545129055304,0.6578133301924955,0.4174861229328557,0.0,0.3659088536356195,0.0,1.0,0.0,0.0,1,0
8,0.43112322555121285,1.0,0.5212034976301432,0.6367956694682937,0.5576531939704898,0.7247340398217238,0.42933567147012575,0.5574651795404313,0.6364329389651355,0.0,0.4831711928889092,0.0,0.0,0.0,1.0,1,1
9,0.44203317180984536,1.0,0.5384057995968172,0.6807991418613709,0.5233197324678833,0.4460927847380526,0.8221794625035308,0.6243807778696295,0.6473285089868219,1.0,0.40562735724018606,0.0,1.0,0.0,0.0,1,0
