,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Y1,Y2
0,-0.09077810433186144,0.4049952641959705,0.6545660898758693,-0.526217032318155,1.0465362369445672,-0.06170036783205958,1.048837341803384,0.12600187490592749,0.3107399706172507,-0.1837066889078153,0.13833950211289778,-0.15371324263014444,1.0030349083434846,-0.3471934528734181,-0.8062257748298549,0,1
1,1.071517742813595,-2.4691646752593046,-0.6197765094144966,-0.6586064080943606,-0.9555330859059092,2.318974232413932,-0.7078146263176068,0.18780107345131408,-0.10992370037477202,-1.2812250779128602,0.7747125743955056,-0.17387600152659122,1.0030349083434846,-0.3471934528734181,-0.8062257748298549,1,0
2,-0.44961904471387604,0.4049952641959705,0.4034795598120954,-0.810392380654913,-0.9555330859059092,-0.26812029398826764,-0.7078146263176068,0.07477817017568457,1.418057800818842,3.0773268778649676,-0.9851656487273825,0.02453341008433791,1.0030349083434846,-0.3471934528734181,-0.8062257748298549,1,0
3,0.6946909616922714,0.4049952641959705,0.38269809910737834,-0.7973831293526242,-0.9555330859059092,-0.2982468086112033,-0.7078146263176068,-1.1954912358896386,1.3983326859789547,2.2804554847936105,-0.6270839969340958,0.709939931079257,1.0030349083434846,-0.3471934528734181,-0.8062257748298549,1,1
4,-0.5745402011978562,0.4049952641959705,-1.266863022960582,0.6221605994373821,1.0465362369445672,-0.11785396576834888,0.47058333774059197,-0.5972016864242049,-0.5291477119781055,-0.407989230023047,0.4289959469015347,-0.028304624034778084,-0.996974274456213,-0.3471934528734181,1.2403473458920846,0,1
5,-0.4016071208474465,0.4049952641959705,-1.9475402803040947,-0.0860801385548108,1.0465362369445672,0.6145321777973513,-0.7078146263176068,0.1646741708841482,-1.011027736071391,-1.1423884879570958,-1.3991480676440748,-0.49221605367834964,-0.996974274456213,-0.3471934528734181,1.2403473458920846,0,1
6,-0.02899284256502385,0.4049952641959705,-0.09541750251303724,-0.8389911925621227,-0.9555330859059092,-0.2278431901541382,-0.7078146263176068,2.082413168541248,-1.1562326789303066,0.01603735931115745,-0.7953440588273313,-1.1058664735291186,1.0030349083434846,-0.3471934528734181,-0.8062257748298549,1,1
7,-0.4375176691712039,-2.4691646752593046,1.0013634713189234,0.0,-0.9555330859059092,-0.710853195903303,-0.7078146263176068,3.1559181577587654,0.14925153038669173,-0.16845910316528603,0.6409598460359146,-0.17689501312552136,1.0030349083434846,-0.3471934528734181,-0.8062257748298549,1,0
8,-0.33146567723221676,0.4049952641959705,-1.0992939663510555,0.08410318652529,-0.9555330859059092,0.3009619175848866,-0.7078146263176068,-1.1872307351712061,1.438909481065897,-0.8078647256045373,-0.15850554152571616,1.5268032897781325,-0.996974274456213,-0.3471934528734181,1.2403473458920846,1,1
9,-0.2633987606928899,0.4049952641959705,-0.9674065168020859,0.4357091228445109,1.0465362369445672,-0.4062962058210068,-0.7078146263176068,-1.4923133174790881,-0.27839322324374804,1.914323482052054,0.36367880382670686,1.6201939109747103,1.0030349083434846,-0.3471934528734181,-0.8062257748298549,1,0
