,0,1,2,3,4,5,6,7,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,11,Y1,Y2
0,-0.18158800153633656,0.17655369936220547,-0.16620471934298,-0.07361851777913035,-0.17391744446857113,-0.2822858636494347,0.12600187490592935,0.1481073884302193,-0.3061383752971913,-0.09112150156740716,1.0,0.0,0.6545660898758697,0.525006490144914,-0.15102592088549746,0.6532048624162861,-0.0736197838545506,-0.29078517655896874,-0.117182090556986,0.3816707929424127,0.541550352230391,0.5655177831092344,0.437435003036177,-0.032413712679434194,0,1
1,0.7155863112834852,0.23230693672504268,0.7741785493509765,-0.07367092278265944,-0.17952699344905942,-0.2974707881131549,0.18780107345131597,0.5639454337947163,-0.9413147208170605,0.3530603914274926,0.0,0.0,-0.6197765094144972,-0.49723834233977193,0.6905838518696985,-0.6205700261735466,-0.07367218886250002,-0.30851567625594195,-0.11259801922244041,0.09239521345548861,-0.4949304145554455,-0.48522894798834704,-0.4562966323161791,-0.19987925615645522,1,0
2,-0.3911469651146891,0.130054138536392,-0.38652343000746514,-0.07368742226808676,-0.18688530921391414,-0.30824174355220796,0.07477817017568644,-0.4995828141696886,2.503634027070615,-0.7278955089279276,1.0,0.0,0.4034795598120956,-0.49723834233977193,-0.2842831616600881,0.39926485119884875,-0.07368868834931906,-0.3084056933746759,-0.12418776127706563,1.2084546638385167,-0.4949304145554455,-0.48522894798834704,-0.4562966323161791,-0.19987925615645522,1,0
3,0.38815043069230937,-1.1218561550688941,0.20050792533327644,-0.07368693500815135,-0.1864397862830906,-0.30664039364437656,-1.1954912358896368,-0.19268302008674676,2.390659915656378,-0.20925797110621341,1.0,0.0,0.38269809910737856,-0.49723834233977193,0.6364254906798613,0.2876230227125604,-0.07368820108934254,-0.30872050474732105,-0.12405553506323325,0.11408629607786396,-0.4949304145554455,-0.48522894798834704,-0.4562966323161791,-0.19987925615645522,1,1
4,-0.45663414123292423,-0.50636705981375,-0.4957428682395481,-0.06301908028258019,0.005072687237465582,0.07463121273410289,-0.5972016864242031,0.08293403081204116,-0.3914747671535829,0.18560076523080674,1.0,0.0,-1.2668630229605833,-0.037228167721663256,-0.4948727828916918,-1.1767534147527037,-0.06302034546394668,-0.012038438240061915,-0.030086258600450395,-0.7395860723165985,-0.06712293592437486,-0.06206780322724146,-0.041883860153004444,-0.16596748360235847,0,1
5,-0.36495209466739503,0.21148652451252856,-0.353277757951128,-0.07264692528402153,-0.1562159170237488,-0.20469689101991656,0.16467417088415007,-1.3452789926751372,-0.9695763638997588,-1.1200902757981492,1.0,0.0,-1.9475402803040962,-0.49723834233977193,-0.4480534304023026,-1.9495238703423177,-0.07264819127748877,-0.24476046533534665,-0.07953454375687283,-0.6310551973945226,-0.4949304145554455,-0.48522894798834704,-0.4562966323161791,-0.19987925615645522,0,1
6,-0.14229569586539548,1.7897987933322628,0.04409884930648123,-0.07368816828675862,-0.18724004488732238,-0.31042060725439985,2.08241316854125,-1.0179106530741848,-0.6156165399520227,-1.0324760540369142,1.0,0.0,-0.09541750251303742,-0.49723834233977193,-0.2703211643006621,-0.07080170772954231,-0.07368943436805384,-0.31468911095549335,-0.12447178603339229,0.23248859894427462,-0.4949304145554455,-0.48522894798834704,-0.4562966323161791,-0.19987925615645522,1,1
7,-0.3845982475028656,2.5716260704678042,-0.1972580601596429,-0.06683020673186617,-0.023350676768783083,-0.01302905689252825,3.1559181577587676,0.607399795283647,-0.3071344138572028,0.25204417940590357,0.0,0.0,1.0013634713189241,-0.49723834233977193,-0.25533305173378507,1.3524093051634258,-0.06683147223469801,-0.051922598914775006,-0.07564048519411234,3.59299253579907,-0.4949304145554455,-0.48522894798834704,-0.4562966323161791,-0.19987925615645522,1,0
8,-0.3256597889964539,-1.1129876403742684,-0.42124758487484604,-0.07160252685818619,-0.11705270446212024,-0.072477707562495,-1.1872307351712046,0.2593110054184597,-0.0006215113562662295,0.6045995101791258,1.0,0.0,-1.0992939663510564,-0.49723834233977193,-0.20483780960131856,-0.9588691780861788,-0.07160379276355928,-0.20046873063677878,-0.07083059667015017,0.14853299251533866,-0.4949304145554455,-0.48522894798834704,-0.4562966323161791,-0.19987925615645522,1,1
