,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Y1,Y2
0,-2.920180934036375,2.718281831177327,0.7499624169175221,-6.39433573387637,2.1706088623211626,0.5416826966704245,-1.233713204275049,-1.1588816474295454,-1.4577929003971202,1.000000001,-3.3245221257486524,-2.1972245683362193,1.000000001,-20.72326583694641,1e-09,0,1
1,-2.1212269190700392,1.000000001,0.5837477674041902,-7.078685726228596,2.182007119489966,0.4734278380720148,-1.914959478165103,-0.9194595424321845,-1.467294555256269,1e-09,-2.1367187214276995,-20.72326583694641,1.000000001,-20.72326583694641,1e-09,1,0
2,-3.256653163239731,2.718281831177327,0.7172127783075367,-8.343035278388625,2.1611479888758645,0.7213507477423722,-0.11757917621553957,-1.6958013230775542,-1.3765816234441342,1e-09,-3.473351367217748,-20.72326583694641,1.000000001,-20.72326583694641,1e-09,1,0
3,-2.345374988714434,2.718281831177327,0.7145022174196459,-8.197054892507696,1.9213643370852436,0.7181502457331093,-0.32929122861146914,-1.5037046805881409,-1.1024712732861346,1e-09,-3.496109514436852,-20.72326583694641,1.000000001,-20.72326583694641,1e-09,1,1
4,-3.390184552155325,2.718281831177327,0.4993471846144757,-3.882217812248462,2.0357297701670687,0.40540657166323496,-1.3491433624242277,-1.0451986629663992,-1.400151936081851,1.000000001,-3.363841722379257,-2.995732253553991,1e-09,-20.72326583694641,1.000000001,0,1
5,-3.2078630003066086,2.718281831177327,0.41056530458939405,-5.045636810581762,2.1777435843847806,0.3272190428273794,-1.8081903118088263,-1.9541412439703323,-1.6270613957568405,1.000000001,-2.9062038669122705,-20.72326583694641,1e-09,-20.72326583694641,1.000000001,0,1
6,-2.867995181808753,2.718281831177327,0.6521407949933321,-8.707720355921769,2.5257938520440146,0.3036587890520697,-1.1378788146345755,-1.590943198630876,-2.005102657760918,1e-09,-3.443357235798031,-20.72326583694641,1.000000001,-20.72326583694641,1e-09,1,1
7,-3.2442306435616985,1.000000001,0.7951957829219213,-4.103198508255586,2.718281831177327,0.49132283178684794,-1.2261798785009521,-0.9669849254454743,-1.4687230612050073,1e-09,-3.8402123950367733,-20.72326583694641,1.000000001,-20.72326583694641,1e-09,1,0
8,-3.1388701304680695,2.718281831177327,0.5212034986301431,-4.698366201218921,1.9229657028208569,0.7247340408217238,-1.580592580745793,-1.2838553559804495,-0.8324102710634573,1e-09,-3.0887330046289216,-20.72326583694641,1e-09,-20.72326583694641,1.000000001,1,1
9,-3.0743316107728598,2.718281831177327,0.5384058005968172,-4.129059655368356,1.8633207576427822,0.4460927857380526,-0.43603191427741655,-1.0700666773074323,-0.8044612932009616,1.000000001,-3.580129488241952,-20.72326583694641,1.000000001,-20.72326583694641,1e-09,1,0
10,-3.1500434308068943,2.718281831177327,0.6967311491915251,-11.733760645997307,1.9349452903931366,0.8350078445420646,-1.1930593694726466,-1.5158188788574785,-1.2688085335369594,1e-09,-3.7833022677607855,-20.72326583694641,1.000000001,-20.72326583694641,1e-09,1,1
11,-2.8850896148645755,2.718281831177327,0.7133580193524376,-7.057149929623073,2.2894304674617736,0.3249387335607306,-1.6958623194692752,-1.4344310189958653,-1.0256835363737757,1.000000001,-3.2254532488018053,-2.70805018610221,1.000000001,-20.72326583694641,1e-09,0,1
12,-2.771145357443607,2.718281831177327,0.6113132894355092,-20.72326583694641,1.9581095961292652,0.8880914137072304,-0.6163789087559918,-0.9119886781024682,-1.1346489111891576,1e-09,-3.323603068397727,-2.4423470238692047,1.000000001,-20.72326583694641,1e-09,0,1
