,0,1,2,Y1,Y2
0,-0.34115108292262014,-0.6701108080051332,-0.13599657831167808,0,1
1,-0.4416289300816392,1.0436626365633956,-1.431794512173086,1,0
2,0.3552997282041693,-0.44682001177507735,-0.12850539010232429,1,0
3,-0.35906760014962597,-0.2639671284249416,-0.21617269779786016,1,1
4,0.10639599328400799,1.264016381275335,0.19790575086366985,0,1
5,1.9589587418061059,1.6606920095983508,-0.8404889654906784,0,1
6,1.1241465669956447,-0.10267338276143144,0.39654592725313703,1,1
7,-0.8269495909263112,-0.8307645923421475,1.0649117871126395,1,0
8,-0.5044211497721476,1.3494249366426456,-0.867748851889186,1,1
9,-1.2618279247658766,1.2956536851904228,-0.023906742653752436,1,0
10,-0.049315569112764704,-0.2491782758388148,0.359333746956304,1,1
11,-0.5360579561514802,-0.2713913199909104,-0.799357041705986,0,1
12,-1.0202500201632263,0.5986557429369664,-0.13986173883680783,0,1
13,-0.7860540055054851,-0.19288624817607064,0.930195811975826,1,1
14,2.7509097420965176,2.4170129410960413,-1.3247167963791944,1,1
15,0.7777982626892148,-0.043472850293310404,0.32619873129845234,0,1
16,-0.9341092701512871,0.6223591235808807,1.1324218582500736,1,1
17,1.3095381405478252,-0.9800217538386156,-1.1344257693280135,1,1
18,1.9198859155233654,0.04742734582278546,0.15207889066302618,0,1
19,-1.2055943265306674,-0.7366367424065811,-0.4687892323765155,1,0
20,2.345441974764749,-1.9530669373338894,0.05782040245259838,0,1
21,-1.7227833978366074,0.6010335456595052,0.5498787948716193,0,1
22,-0.4646050567661362,-0.6994222422376666,-0.9071164994175427,1,1
23,0.7871185157647488,0.10608105060978845,0.11054415921334465,0,1
24,-1.4556672542419655,0.7771178489726597,-0.3273586293279344,1,1
25,-0.48257489105962326,1.5289426916783961,-1.152165092744141,1,1
26,-1.022973045598797,-0.4011790784568583,1.0308976392858331,0,1
27,0.17533687442017776,-0.7544034439575754,-0.03886976102379762,1,1
28,-0.48787056036785836,0.7777691213276529,0.6279961959295638,1,1
29,1.604073566838817,1.0375345645884158,-0.3210544372152664,1,0
30,2.6744912417435045,0.7042761247677211,-0.41028138884392057,0,1
31,-0.10638194523282499,-0.2524839969320571,-1.137421757566088,1,1
32,-1.7787743479997005,-2.494369921520515,-0.9130282954784832,0,1
33,-0.9067825592910246,0.044072945329202674,-0.3278267966649163,0,0
34,1.237569956667361,0.2513446248546756,-0.014155217534896309,0,1
35,-0.8159375984803661,-1.740139383653929,-1.1738658272667744,0,1
36,1.2371666415961815,-0.5525106867164198,0.5039796511982396,0,1
37,-0.7824315145350216,-0.9182233329846506,-1.0083882777766107,0,1
38,1.550420121152971,-1.827792311386845,-0.38861516650974653,0,1
39,1.4685921406589082,-0.5733823028333191,0.7903139486248328,0,1
40,-0.15990372258446084,0.8597379887414706,0.6206382464166978,1,1
41,-1.9307053645570704,-0.6018554796927669,0.4410914410636182,0,1
42,-0.42109161319914723,0.5840418179099706,0.6222257193427674,1,1
43,0.09315694170158666,0.354551913872419,-0.13465558507604478,1,0
44,-0.6306940290752788,0.5712995647662777,0.10778248148860484,1,1
45,1.4066111718482486,-1.0545195899749722,-1.6028659963769858,0,1
46,-1.6418893026339687,0.6458520020092223,-0.388903053817688,1,1
47,-2.986712539692024,1.6948815792543444,0.19725343646555435,1,0
48,0.6214479063508063,-1.1660313557516737,-1.2166922305660623,0,1
49,-2.072009760364757,0.23445958067938527,-0.7781714147430878,1,1
50,-0.04490856242134649,2.0879327280639473,-0.8050391753686098,1,0
51,1.390969181633372,-0.39859207040114725,0.4095689430127747,0,1
52,-0.2440693226670132,-1.190870452819967,-0.24647292995028824,1,0
53,-2.337302033714771,-0.9698371939598541,-0.5837071340449586,0,1
54,-0.7427232864620623,-2.2492512692624773,-0.34584542556649966,1,0
55,0.8082144214256517,0.47669497903239577,-0.5551526788390867,0,0
56,0.8250169727853573,0.7730731245717664,0.06823142109363285,1,0
57,0.9833821507957733,-0.2992341751014985,-2.8740236447789824,0,1
58,-0.9414414155753478,0.3601279391230184,1.0725651234598905,1,0
59,0.4187159389588745,-0.1879197351092742,-1.2148566300778572,0,1
60,-1.5473065139104742,0.5729971980472744,0.4210124553333555,1,1
61,1.4038358934418569,0.5309703324046837,-0.7641934582181295,1,1
62,-0.7787187868633305,-1.125056840859744,1.3223463229902608,1,0
63,-1.9059127625477281,-1.3190124123428495,-1.3274766150613109,0,1
64,-0.009502062038239318,-0.7039439307630997,0.08403979000755572,0,1
65,1.8819710608177131,-0.2638764258908916,-0.2647823830879432,0,1
66,-0.5607567522765745,-0.4611797825222627,0.04837495320157828,0,1
67,0.09557669075756953,1.9141343038986764,-0.8215803877590265,0,1
68,-0.36026827959823304,-0.8406571173722954,1.2219246294832822,1,1
69,1.1917450502095852,-0.690645354092592,-0.002632864400527933,0,1
70,0.03714692937853426,-1.190922420233894,-0.6953790607080129,0,1
71,0.04642829819614049,-0.5831789927053191,0.20963326358493375,0,1
72,-1.032273994164361,-0.38586480679633717,0.08647490051504231,1,0
73,-0.36067374704623434,1.6191834035986774,-0.44471999109056537,1,0
74,0.21183829531932047,-0.477054782134418,1.3557184120966692,0,0
75,0.6357529856915514,-0.2578334428827629,-2.106018336861823,0,1
76,-1.2863297110017258,0.30323264763871227,-0.2539823605152428,1,1
77,1.354011678552644,0.7309828939013474,-1.49965000249978,1,0
78,-0.8126691628624358,0.37787381528697317,-0.581960500884035,0,1
79,-1.038738683963359,0.5182132271108308,-1.6432792396091127,1,1
80,0.8812853169222941,1.8545055269932798,0.5873144177546508,0,1
81,-0.6235595903062476,1.6547795465967534,0.7362474081024923,0,1
82,-0.3211239233852463,-0.12587478539487754,-0.7089619725630354,1,1
83,1.354625583569133,0.05970575470595045,-0.7663451978917253,0,1
84,-0.22920145124901292,-0.03319216711473919,0.9586978934989991,1,1
85,-0.26428180160456943,1.0695074310047787,0.5715323869046729,1,1
86,0.43148799260767295,-1.9586716774149444,0.3834028853513905,0,1
87,0.04179513498276541,-0.3737886086272331,0.7448492956494567,1,0
88,-0.753639466707083,-1.1621277360326792,1.6422895327223168,1,1
89,-0.44950255395792454,-1.7334653843667636,0.5333603042882591,1,1
90,0.5139841529836469,0.46259673563140274,0.2201853163542986,0,1
91,0.01838329896522136,-0.9848269568892682,0.2811301648851352,1,0
92,-0.6736665791469133,1.361836876317645,-1.5066544384361267,0,0
93,0.6911187165506945,-1.0756177362378727,0.5974921204700675,0,1
94,1.737578588521423,-1.9563255550603438,1.2206733401302359,0,1
95,0.6839493744181739,0.5510385095163408,1.3973323142363063,0,0
96,0.6423886666578135,0.671721268200196,0.3442238060691525,0,1
97,-1.1972435302542914,0.8822152799953283,0.9201188632612803,1,0
98,0.6250352474679371,-1.0036637672273536,-1.6834010307552942,0,1
99,-0.5562007526490265,-0.46690499189722634,-0.7050606836026838,0,1
100,-1.4582384996247812,-0.06431224616832452,-0.9094546600699375,1,1
101,-1.0008452533821184,0.850971604697066,-1.1972114016399025,0,1
102,0.20358051000822447,-0.13474035457992928,0.12597694952888716,0,0
103,-1.2565673493715588,-1.0584648047085954,-0.74501147427413,0,1
104,0.7851871241708703,0.39222945686673577,0.848578163688647,0,0
105,1.4089579371986907,4.879132224920888,-0.04793288582439193,1,1
106,-0.32265146380882315,-1.3188587574177713,0.25765132927052253,1,0
107,-0.6095004807389,-0.7175820658533894,1.1584701338335937,1,0
108,1.2666488778063505,0.7630431348142366,0.9365502147057034,0,0
109,-2.8384082030803266,-0.6760338002701036,-2.374601663816009,1,1
110,0.26127599961430664,0.16702902937418024,-0.5877493607937317,0,1
111,-0.4973717339600546,0.25334763288542234,-1.0754745010469908,1,1
112,-0.8470444302904743,2.280692114006838,1.5752728001473644,1,0
113,-1.0720946845118133,-1.0092838965780613,0.6970595940485633,1,1
114,-0.8820938879963232,-0.7321279910103292,1.0774265093836823,0,1
115,0.209765271274189,-1.153203251784648,-0.6642520217772051,1,1
116,0.8440064379940957,0.2206764643859954,1.9976367807576827,0,0
117,-2.6786928229296083,-0.6321875556131654,0.6422068753762645,0,1
118,-0.053173629482811874,0.6495076882926061,-0.31981256940928454,0,1
119,0.0980364646936744,1.3631349592113535,0.9072330667704631,0,1
120,-0.4105003090332394,0.31025252616630294,0.4001989665449788,0,1
121,-0.8916184343390602,-1.456806331041733,2.7374398312102546,1,0
122,2.1437171376741366,-0.023031980635491524,0.9575090115163812,1,0
123,1.4719430912641513,0.6037412207052862,1.0246020919388317,1,1
124,-0.12604523951903468,1.74552311565612,-0.5375306580575322,0,0
125,-0.3239817224042649,-1.2577250563162328,-0.618174182936399,0,1
126,-1.3653764353730906,-0.5331388344025693,0.5964954946172247,1,1
127,-0.307485151299696,-1.5217751494976663,2.043260144644126,1,1
128,-0.09349901672661813,-0.22031312481122256,0.19173514758700272,1,1
129,-0.3907657773040407,0.01585491700772836,-0.623709275029565,1,1
130,-0.21718739801952758,-0.002085061989144747,-0.4655747115776277,0,1
131,0.45901974253194033,0.30607892984431756,0.0610901470334463,0,1
132,-0.27925770562746877,-0.1207597053428772,0.0035086745713309537,0,1
133,-0.9116453572323472,0.5622938207484299,-0.49889367978835214,0,0
134,-3.278200061263142,-0.1345368733830681,-0.8632101214278534,0,1
135,-2.5734087169410746,-1.138521514328351,-0.8374865145773233,1,1
136,0.7361847020956981,0.13193633697586946,0.9463694615694956,0,0
137,-0.2614348466268585,-1.1811193453521414,-1.5305650741197125,0,0
138,-0.4687700743115464,-0.002888820922497593,0.35733654113188484,0,1
139,0.11546151324569434,0.632317964041397,0.577615759802668,1,1
140,-0.322498015717677,0.7406090743506878,0.37007066530458094,1,0
141,-0.8145260539946082,0.3420692926588957,-0.2186665627450639,0,0
142,-1.67693311124258,0.5691973614847752,1.7515282930027458,1,1
143,-0.46290591844456125,0.7496328533142671,-0.0661365098729054,0,0
144,-0.9311888564829536,-1.2479605323942156,2.0981715398783587,1,0
145,-1.5709826914590568,-0.2298734633262009,-0.14187466380722263,1,0
146,-0.2077385796212881,-1.3497512113510077,1.1404438235937946,0,0
147,0.6195231463504491,-0.4895245574592863,0.14569991684425654,0,1
148,-0.5423668411432038,-0.4597407172055773,-0.6358104203716554,1,1
149,1.6664216495901236,-1.984019061931218,-0.6912069156851646,0,1
150,2.1182019360588846,-1.8996103549577805,0.6476927997240518,0,0
151,0.11616390912806775,-1.1687275195724334,-0.342402065553118,0,1
152,-0.7631820240511413,1.170498748077099,1.1565353374603327,1,1
153,1.1177570952221612,0.039959953531089665,0.35653926920024787,0,1
154,0.5522601414523799,1.5672434895352285,0.55177254611977,1,1
155,1.21024871262777,-0.6958108372625001,0.6298774174532694,0,1
156,-0.09291803558752526,1.0968717818171054,-0.560711104580559,0,1
157,-2.1860955636007713,-0.32371797557380144,-1.8340398716540542,0,1
158,1.390211526193201,-0.05649458949727085,0.4676075543331016,0,1
159,1.390928102949458,0.9431565923590034,0.03940309850692749,1,1
160,1.45578858921104,0.03004717353864255,0.4756960527285605,1,0
161,3.161435013569759,1.268680507763136,-0.16406825908916722,1,0
162,0.44401716493331095,0.246416308266081,-1.5803239025285374,0,1
163,0.15404692235228012,-0.8407561522558233,0.5757447995182011,0,1
164,-0.6861439521858178,0.4892462201610224,0.6631005739984641,0,0
165,3.9380497986858756,1.3291592362738491,4.383305859905872,1,1
166,-1.1871769669665155,0.9007512991237033,-1.6988721066557835,1,1
167,-0.9510215897926947,-1.059910969629506,0.03535583842015748,0,1
168,0.3506430206605289,-0.9234784723192044,-0.4366080518866559,0,1
169,1.7730234426209557,-0.017781442787854426,-0.7972144956107758,0,1
170,0.21084826520310102,-0.464484502159021,0.06369998569800618,0,1
